prism_consumer_id,CHECKING_acct_count,CREDIT CARD_acct_count,SAVINGS_acct_count,Predictions_cat_proba,Predictions_cat_income_proba,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,TAX_inflow_over_outflow,TAX_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income
3492,1.0,0.0,0.0,0.14186603911797707,0.22032759449993702,0.010686488790998152,0.24521329669180053,0.09402599564730474,0.09380748675790479,0.0,0.035660626469049585,0.03006900313079285,0.2766779966741288
4648,1.0,0.0,0.0,0.21544129224068823,0.24022359991652675,0.47592134031635347,0.04652593394497901,0.0679743925964184,0.06737984374027582,0.0,0.0028400312630641436,0.0547563707581293,0.5653928558445571
5168,1.0,0.0,0.0,0.06795699193980935,0.19107119951972115,0.0465160415220793,0.14853109576701953,0.0,0.0,0.0,0.15304732051692035,0.0,0.32895055946678176
857,1.0,0.0,1.0,0.17493767874511482,0.2183097439351092,0.32760637295074085,0.6414441133787372,0.02564980576684583,0.025642627131108372,0.0,0.04763988923188487,0.08757691905023599,0.10408526830227693
945,2.0,1.0,1.0,0.04674264076373214,0.187107146318388,0.011800860274056602,0.10128443641357776,0.02954907347391368,0.029695225467936813,0.0,0.15153021235725353,0.04444652118422372,0.5480242814840384
1421,2.0,0.0,0.0,0.07708432515578387,0.14447931549149862,0.4862757893475589,0.033247362272442293,0.0,0.0,0.0,0.30864048403321787,0.020130473747398844,0.010569838900763911
4070,1.0,0.0,0.0,0.3196454191531514,0.22638032286263893,0.19021547825992777,0.0,0.0,0.0,0.0,0.0,0.013403846153846155,0.00689423076923077
5539,1.0,0.0,0.0,0.32656269421817874,0.2366623078605138,0.0,0.9617900418200664,0.0,0.0,0.0,0.0,0.0,0.0
3658,1.0,0.0,0.0,0.261701444516965,0.23803795855708268,0.01881559381541467,0.2599828585550826,0.14484170993828846,0.14472500208142536,0.0,0.0,0.0018579519710970234,0.3112234233694043
2313,1.0,0.0,0.0,0.22542819105423773,0.23732680431577718,0.048115807713027946,0.2523059340934257,0.0,0.0,0.0,0.0,0.007228795276484614,0.04092926081526059
